date,symbol,sentiment,sentiment high,sentiment low,news volume,news buzz
2016-03-23,MRK,-2,1,-4,59,10
2016-03-22,MRK,1,3,-2,17,9
2016-03-21,MRK,2,4,-1,10,10
2016-03-20,MRK,-1,1,-3,2,6
2016-03-19,MRK,1,2,-2,6,6
2016-03-18,MRK,-1,2,-2,9,5
2016-03-17,MRK,1,3,-2,15,8
2016-03-16,MRK,-1,2,-3,18,10
2016-03-15,MRK,-1,2,-3,10,1
2016-03-14,MRK,2,4,-2,11,2
2016-03-13,MRK,0,0,0,0,0
2016-03-12,MRK,-1,1,-2,4,1
2016-03-11,MRK,1,4,-2,6,1
2016-03-10,MRK,1,3,-2,12,2
2016-03-09,MRK,1,3,-2,17,3
2016-03-08,MRK,-1,2,-3,52,10
2016-03-07,MRK,1,3,-3,28,10
2016-03-06,MRK,2,4,-1,10,10
2016-03-05,MRK,2,4,-2,17,8
2016-03-04,MRK,-1,2,-2,18,5
2016-03-03,MRK,-1,2,-4,31,10
2016-03-02,MRK,-1,3,-3,17,8
2016-03-01,MRK,1,3,-2,19,9
2016-02-29,MRK,1,3,-2,10,10
2016-02-28,MRK,2,4,-2,8,9
2016-02-27,MRK,1,3,-1,7,6
2016-02-26,MRK,2,4,-1,11,5
2016-02-25,MRK,1,3,-2,18,8
2016-02-24,MRK,1,3,-2,21,10
2016-02-23,MRK,1,2,-2,10,2
2016-02-22,MRK,2,4,-1,10,5
2016-02-21,MRK,2,3,-1,5,3
2016-02-20,MRK,-1,1,-3,7,2
2016-02-19,MRK,-1,1,-2,4,1
2016-02-18,MRK,2,3,-1,6,1
2016-02-17,MRK,-2,-1,-3,13,3
2016-02-16,MRK,1,3,-2,37,10
2016-02-15,MRK,1,3,-2,17,10
2016-02-14,MRK,1,2,-1,6,10
2016-02-13,MRK,-1,2,-4,7,8
2016-02-12,MRK,-2,1,-4,19,10
2016-02-11,MRK,1,3,-2,18,8
2016-02-10,MRK,1,2,-1,16,1
2016-02-09,MRK,-1,2,-3,8,0
2016-02-08,MRK,-1,2,-2,14,2
2016-02-07,MRK,1,2,-1,6,2
2016-02-06,MRK,-1,2,-2,16,1
2016-02-05,MRK,-1,2,-3,19,1
2016-02-04,MRK,-2,1,-3,21,1
2016-02-03,MRK,1,3,-3,132,10
2016-02-02,MRK,1,4,-2,39,6
2016-02-01,MRK,-1,2,-3,17,4
2016-01-31,MRK,-1,2,-2,7,5
2016-01-30,MRK,2,4,-2,8,6
2016-01-29,MRK,1,3,-2,65,10
2016-01-28,MRK,-1,2,-3,17,8
2016-01-27,MRK,2,4,-2,19,9
2016-01-26,MRK,-2,2,-4,12,6
2016-01-25,MRK,-1,3,-3,11,10
2016-01-24,MRK,2,3,1,6,6
2016-01-23,MRK,2,4,1,4,4
2016-01-22,MRK,2,3,-1,9,2
2016-01-21,MRK,-1,2,-2,19,5
2016-01-20,MRK,2,4,-1,20,6
2016-01-19,MRK,1,2,-2,10,3
2016-01-18,MRK,2,4,-1,8,7
2016-01-17,MRK,3,4,1,8,8
2016-01-16,MRK,-1,2,-3,10,8
2016-01-15,MRK,-1,2,-3,33,10
2016-01-14,MRK,-1,2,-4,11,7
2016-01-13,MRK,1,3,-2,15,10
2016-01-12,MRK,1,3,-3,14,4
2016-01-11,MRK,-1,2,-3,15,8
2016-01-10,MRK,1,2,-1,6,5
2016-01-09,MRK,-1,1,-3,5,4
2016-01-08,MRK,1,3,-2,13,4
2016-01-07,MRK,1,3,-2,10,3
2016-01-06,MRK,2,4,-1,13,4
2016-01-05,MRK,2,4,-1,29,10
2016-01-04,MRK,1,3,-2,27,10
2016-01-03,MRK,1,2,1,3,10
2016-01-02,MRK,2,5,-1,7,10
2016-01-01,MRK,2,4,1,5,7
2015-12-31,MRK,2,5,-1,4,2
2015-12-30,MRK,1,1,-1,4,1
2015-12-29,MRK,1,4,-2,7,2
2015-12-28,MRK,1,3,-3,7,6
2015-12-27,MRK,3,5,-1,4,4
2015-12-26,MRK,1,2,-2,5,2
2015-12-25,MRK,1,3,-2,4,1
2015-12-24,MRK,1,4,-2,14,3
2015-12-23,MRK,1,4,-2,25,6
2015-12-22,MRK,2,4,-1,21,5
2015-12-21,MRK,1,3,-2,24,10
2015-12-20,MRK,2,4,-1,4,7
2015-12-19,MRK,-1,2,-2,12,8
2015-12-18,MRK,-2,2,-4,34,9
2015-12-17,MRK,-1,1,-3,36,8
2015-12-16,MRK,2,4,-1,33,7
2015-12-15,MRK,1,4,-2,32,7
2015-12-14,MRK,-1,3,-3,22,7
2015-12-13,MRK,-2,-2,-3,6,4
2015-12-12,MRK,-2,1,-3,10,4
2015-12-11,MRK,1,3,-2,19,3
2015-12-10,MRK,1,4,-2,42,8
2015-12-09,MRK,1,3,-2,18,3
2015-12-08,MRK,1,2,-1,8,1
2015-12-07,MRK,1,3,-2,49,10
2015-12-06,MRK,1,3,-2,9,8
2015-12-05,MRK,-1,2,-3,5,6
2015-12-04,MRK,-1,2,-3,29,10
2015-12-03,MRK,-2,1,-4,17,6
2015-12-02,MRK,1,3,-3,12,4
2015-12-01,MRK,3,5,-1,20,7
2015-11-30,MRK,2,5,-4,4,1
2015-11-29,MRK,0,0,0,0,0
2015-11-28,MRK,5,5,5,1,6
2015-11-27,MRK,-3,2,-5,16,5
2015-11-26,MRK,0,0,0,0,0
2015-11-25,MRK,2,5,-3,10,0
2015-11-24,MRK,4,5,1,10,0
2015-11-23,MRK,1,5,-4,6,0
2015-11-22,MRK,-1,4,-4,3,0
2015-11-21,MRK,3,5,-1,4,0
2015-11-20,MRK,-2,2,-5,9,0
2015-11-19,MRK,-3,2,-5,5,0
2015-11-18,MRK,-1,4,-5,10,0
2015-11-17,MRK,-3,2,-5,15,0
2015-11-16,MRK,-1,4,-5,8,0
2015-11-15,MRK,-1,3,-4,4,1
2015-11-14,MRK,-4,-3,-5,3,1
2015-11-13,MRK,-1,4,-5,28,1
2015-11-12,MRK,3,5,-2,19,1
2015-11-11,MRK,3,5,1,5,0
2015-11-10,MRK,1,5,-5,2,0
2015-11-09,MRK,4,5,2,6,0
2015-11-08,MRK,5,5,5,1,0
2015-11-07,MRK,1,5,-5,2,0
2015-11-06,MRK,-1,5,-5,26,1
2015-11-05,MRK,2,5,-3,14,0
2015-11-04,MRK,-1,3,-5,21,1
2015-11-03,MRK,2,5,-3,23,1
2015-11-02,MRK,2,5,-2,15,1
2015-11-01,MRK,-2,-2,-2,1,1
2015-10-31,MRK,-2,2,-5,8,1
2015-10-30,MRK,1,5,-4,27,1
2015-10-29,MRK,2,5,-2,16,1
2015-10-28,MRK,-3,2,-5,45,2
2015-10-27,MRK,-2,2,-5,133,10
2015-10-26,MRK,-2,3,-5,43,10
2015-10-25,MRK,1,5,-5,17,5
2015-10-24,MRK,4,5,-1,8,2
2015-10-23,MRK,1,4,-4,14,2
2015-10-22,MRK,1,4,-3,11,2
2015-10-21,MRK,-2,3,-5,21,4
2015-10-20,MRK,2,5,-3,24,4
2015-10-19,MRK,-1,4,-5,5,2
2015-10-18,MRK,-3,-2,-4,3,2
2015-10-17,MRK,-2,3,-5,4,2
2015-10-16,MRK,-1,4,-5,18,3
2015-10-15,MRK,1,5,-4,22,4
2015-10-14,MRK,2,5,-3,31,6
2015-10-13,MRK,-1,3,-5,16,3
2015-10-12,MRK,-2,3,-5,44,9
2015-10-11,MRK,2,2,2,1,3
2015-10-10,MRK,-1,3,-3,6,4
2015-10-09,MRK,2,5,-2,31,6
2015-10-08,MRK,1,5,-3,47,9
2015-10-07,MRK,1,4,-4,46,10
2015-10-06,MRK,-1,4,-4,24,5
2015-10-05,MRK,-2,3,-5,21,6
2015-10-04,MRK,5,5,5,1,3
2015-10-03,MRK,0,0,0,0,0
2015-10-02,MRK,-3,-1,-5,17,3
2015-10-01,MRK,-1,4,-5,17,3
2015-09-30,MRK,5,5,5,1,0
2015-09-29,MRK,0,0,0,0,0
2015-09-28,MRK,-2,3,-5,27,10
2015-09-27,MRK,1,4,-4,7,7
2015-09-26,MRK,0,0,0,0,0
2015-09-25,MRK,2,5,-2,27,9
2015-09-24,MRK,1,5,-5,12,4
2015-09-23,MRK,3,5,-1,43,10
2015-09-22,MRK,-1,3,-5,45,10
2015-09-21,MRK,-1,3,-5,22,10
2015-09-20,MRK,1,5,-5,5,5
2015-09-19,MRK,0,0,0,0,0
2015-09-18,MRK,-2,2,-5,17,5
2015-09-17,MRK,-3,1,-5,16,5
2015-09-16,MRK,1,5,-3,29,10
2015-09-15,MRK,1,5,-4,12,7
2015-09-14,MRK,-1,4,-5,7,4
2015-09-13,MRK,2,4,-2,4,6
2015-09-12,MRK,0,0,0,0,0
2015-09-11,MRK,1,3,-2,14,10
2015-09-10,MRK,2,2,1,2,3
2015-09-09,MRK,0,0,0,0,0
2015-09-08,MRK,0,0,0,0,0
2015-09-07,MRK,-3,-3,-3,1,2
2015-09-06,MRK,-1,2,-3,2,2
2015-09-05,MRK,-2,1,-4,2,1
2015-09-04,MRK,1,1,1,1,0
2015-09-03,MRK,-1,2,-3,6,2
2015-09-02,MRK,1,3,-2,15,7
2015-09-01,MRK,-1,3,-4,11,5
2015-08-31,MRK,-2,-1,-4,17,10
2015-08-30,MRK,1,2,-1,2,5
2015-08-29,MRK,3,4,2,2,6
2015-08-28,MRK,-1,2,-2,21,10
2015-08-27,MRK,1,3,-1,8,3
2015-08-26,MRK,1,3,-1,17,7
2015-08-25,MRK,-1,1,-3,14,6
2015-08-24,MRK,-1,2,-2,9,4
2015-08-23,MRK,0,0,0,0,0
2015-08-22,MRK,-3,-3,-3,1,5
2015-08-21,MRK,-1,2,-4,21,9
2015-08-20,MRK,-2,2,-4,22,6
2015-08-19,MRK,1,3,-3,12,3
2015-08-18,MRK,-1,2,-3,16,4
2015-08-17,MRK,1,2,-2,7,4
2015-08-16,MRK,-1,2,-3,3,3
2015-08-15,MRK,-2,-1,-3,5,2
2015-08-14,MRK,-2,1,-4,9,2
2015-08-13,MRK,-1,2,-3,36,10
2015-08-12,MRK,1,3,-2,24,8
2015-08-11,MRK,2,3,-1,14,5
2015-08-10,MRK,-1,2,-4,6,2
2015-08-09,MRK,5,5,5,1,1
2015-08-08,MRK,0,0,0,0,0
2015-08-07,MRK,-2,1,-5,11,1
2015-08-06,MRK,-1,3,-3,27,2
2015-08-05,MRK,1,4,-2,6,0
2015-08-04,MRK,2,4,-1,10,1
2015-08-03,MRK,1,3,-3,10,2
2015-08-02,MRK,1,3,-3,8,5
2015-08-01,MRK,1,3,-3,8,5
2015-07-31,MRK,1,3,-2,95,10
2015-07-30,MRK,2,3,-1,12,1
2015-07-29,MRK,2,5,-1,24,2
2015-07-28,MRK,1,3,-2,85,10
2015-07-27,MRK,-1,2,-2,17,9
2015-07-26,MRK,2,3,-1,5,6
2015-07-25,MRK,-1,1,-2,5,6
2015-07-24,MRK,-1,2,-2,29,10
2015-07-23,MRK,1,3,-2,10,5
2015-07-22,MRK,1,4,-3,12,7
2015-07-21,MRK,1,2,-2,17,10
2015-07-20,MRK,-1,2,-3,5,5
2015-07-19,MRK,2,5,-2,2,4
2015-07-18,MRK,-1,1,-2,3,4
2015-07-17,MRK,2,4,-1,10,5
2015-07-16,MRK,1,2,-1,7,4
2015-07-15,MRK,2,3,-1,10,5
2015-07-14,MRK,2,3,1,10,5
2015-07-13,MRK,1,3,-2,17,10
2015-07-12,MRK,0,0,0,0,0
2015-07-11,MRK,-2,-1,-4,2,3
2015-07-10,MRK,-1,1,-3,8,4
2015-07-09,MRK,2,4,-2,12,7
2015-07-08,MRK,3,3,2,7,4
2015-07-07,MRK,-1,2,-3,17,10
2015-07-06,MRK,1,1,-1,4,6
2015-07-05,MRK,0,0,0,0,0
2015-07-04,MRK,-2,2,-5,4,5
2015-07-03,MRK,1,2,-1,3,2
2015-07-02,MRK,-1,2,-3,4,3
2015-07-01,MRK,1,4,-2,12,10
2015-06-30,MRK,2,4,-1,8,4
2015-06-29,MRK,1,3,-2,12,10
2015-06-28,MRK,1,3,-3,4,5
2015-06-27,MRK,-1,-1,-2,4,3
2015-06-26,MRK,-2,-1,-3,6,3
2015-06-25,MRK,1,3,-3,8,4
2015-06-24,MRK,2,4,-1,9,3
2015-06-23,MRK,2,4,-1,20,6
2015-06-22,MRK,3,4,1,18,10
2015-06-21,MRK,3,5,-1,11,6
2015-06-20,MRK,-2,-2,-3,3,3
2015-06-19,MRK,1,2,-1,13,4
2015-06-18,MRK,1,4,-2,19,6
2015-06-17,MRK,-1,2,-3,30,10
2015-06-16,MRK,1,3,-3,12,5
2015-06-15,MRK,1,3,-2,18,10
2015-06-14,MRK,2,4,-1,4,5
2015-06-13,MRK,-2,-1,-4,3,4
2015-06-12,MRK,-2,1,-4,12,5
2015-06-11,MRK,2,4,-2,13,4
2015-06-10,MRK,-1,2,-3,21,7
2015-06-09,MRK,1,3,-3,14,5
2015-06-08,MRK,1,3,-2,20,9
2015-06-07,MRK,2,4,-1,6,4
2015-06-06,MRK,-1,2,-4,3,2
2015-06-05,MRK,-1,2,-2,11,2
2015-06-04,MRK,1,3,-2,27,6
2015-06-03,MRK,2,4,-2,14,3
2015-06-02,MRK,-2,1,-4,26,5
2015-06-01,MRK,-1,2,-4,32,10
2015-05-31,MRK,1,4,-2,7,7
2015-05-30,MRK,-1,2,-3,9,7
2015-05-29,MRK,-1,2,-3,44,10
2015-05-28,MRK,1,3,-2,21,7
2015-05-27,MRK,1,4,-2,27,10
2015-05-26,MRK,1,2,-2,16,3
2015-05-25,MRK,1,3,-3,2,3
2015-05-24,MRK,2,2,2,1,3
2015-05-23,MRK,2,4,-1,11,3
2015-05-22,MRK,1,3,-2,9,2
2015-05-21,MRK,2,3,-1,11,2
2015-05-20,MRK,2,4,-1,6,1
2015-05-19,MRK,2,4,-1,44,10
2015-05-18,MRK,2,4,1,24,10
2015-05-17,MRK,2,3,1,4,5
2015-05-16,MRK,-2,1,-4,5,5
2015-05-15,MRK,3,5,-1,17,6
2015-05-14,MRK,-1,3,-4,15,5
2015-05-13,MRK,-1,2,-2,17,6
2015-05-12,MRK,-1,1,-3,27,10
2015-05-11,MRK,1,3,-2,3,5
2015-05-10,MRK,-1,1,-3,2,3
2015-05-09,MRK,-1,1,-3,3,3
2015-05-08,MRK,2,4,-1,4,2
2015-05-07,MRK,1,3,-2,11,6
2015-05-06,MRK,-1,1,-2,13,1
2015-05-05,MRK,-1,1,-3,16,0
2015-05-04,MRK,2,4,-2,8,0
2015-05-03,MRK,-2,-1,-2,4,0
2015-05-02,MRK,-1,2,-3,3,0
2015-05-01,MRK,1,3,-3,5,0
2015-04-30,MRK,1,3,-1,14,0
2015-04-29,MRK,-1,2,-3,72,4
2015-04-28,MRK,1,3,-2,171,10
2015-04-27,MRK,1,3,-2,40,10
2015-04-26,MRK,-1,1,-3,6,10
2015-04-25,MRK,1,3,-2,20,10
2015-04-24,MRK,1,3,-2,31,9
2015-04-23,MRK,1,3,-3,18,5
2015-04-22,MRK,1,3,-2,21,6
2015-04-21,MRK,1,3,-2,13,3
2015-04-20,MRK,1,3,-2,34,10
2015-04-19,MRK,1,3,-2,31,10
2015-04-18,MRK,1,3,-1,8,8
2015-04-17,MRK,1,4,-3,16,7
2015-04-16,MRK,1,3,-3,19,8
2015-04-15,MRK,2,4,-1,19,5
2015-04-14,MRK,1,2,-2,19,5
2015-04-13,MRK,-1,1,-2,14,6
2015-04-12,MRK,2,2,1,5,4
2015-04-11,MRK,-2,1,-4,6,4
2015-04-10,MRK,1,4,-3,22,5
2015-04-09,MRK,1,3,-3,10,2
2015-04-08,MRK,2,4,-1,38,10
2015-04-07,MRK,2,3,-1,16,5
2015-04-06,MRK,1,3,-2,8,7
2015-04-05,MRK,2,3,1,8,4
2015-04-04,MRK,2,3,2,5,2
2015-04-03,MRK,1,1,1,1,0
2015-04-02,MRK,1,3,-2,16,5
2015-04-01,MRK,1,3,-3,27,8
2015-03-31,MRK,1,4,-3,19,5
2015-03-30,MRK,1,3,-2,25,9
2015-03-29,MRK,4,5,3,2,3
2015-03-28,MRK,2,4,-1,4,3
2015-03-27,MRK,1,3,-2,14,4
2015-03-26,MRK,1,3,-2,30,9
2015-03-25,MRK,-1,2,-3,32,10
2015-03-24,MRK,1,3,-2,30,10
2015-03-23,MRK,1,4,-2,9,7
2015-03-22,MRK,2,2,2,1,6
2015-03-21,MRK,1,3,-2,5,7
2015-03-20,MRK,1,3,-1,21,8
2015-03-19,MRK,-1,2,-3,14,5
2015-03-18,MRK,1,3,-2,14,5
2015-03-17,MRK,2,4,-2,17,6
2015-03-16,MRK,1,3,-1,12,6
2015-03-15,MRK,2,2,2,1,5
2015-03-14,MRK,-2,-2,-3,4,6
2015-03-13,MRK,-1,3,-3,25,10
2015-03-12,MRK,1,4,-2,18,5
2015-03-11,MRK,2,5,-2,15,4
2015-03-10,MRK,1,3,-2,21,5
2015-03-09,MRK,-2,2,-4,22,8
2015-03-08,MRK,4,5,2,2,3
2015-03-07,MRK,2,4,-2,7,3
2015-03-06,MRK,1,3,-1,13,3
2015-03-05,MRK,2,4,-1,31,8
2015-03-04,MRK,-1,2,-3,11,3
2015-03-03,MRK,1,3,-3,36,10
2015-03-02,MRK,1,2,-1,4,7
2015-03-01,MRK,-1,2,-3,6,8
2015-02-28,MRK,1,3,-2,9,6
2015-02-27,MRK,-1,2,-2,14,5
2015-02-26,MRK,-1,2,-3,20,8
2015-02-25,MRK,2,3,-1,17,7
2015-02-24,MRK,1,2,-2,24,10
2015-02-23,MRK,2,3,-1,21,10
2015-02-22,MRK,-3,-3,-3,1,5
2015-02-21,MRK,1,3,-2,2,6
2015-02-20,MRK,-1,3,-3,18,10
2015-02-19,MRK,2,5,-1,10,7
2015-02-18,MRK,-1,2,-4,7,5
2015-02-17,MRK,1,3,-2,10,7
2015-02-16,MRK,2,5,-1,11,10
2015-02-15,MRK,1,3,-3,6,8
2015-02-14,MRK,-1,2,-4,4,5
2015-02-13,MRK,2,5,-2,9,5
2015-02-12,MRK,-1,2,-3,14,4
2015-02-11,MRK,1,2,-1,9,0
2015-02-10,MRK,-1,2,-2,8,0
2015-02-09,MRK,-1,1,-3,16,2
2015-02-08,MRK,2,4,1,3,1
2015-02-07,MRK,2,4,-2,6,1
2015-02-06,MRK,-2,-1,-3,15,1
2015-02-05,MRK,1,3,-2,34,2
2015-02-04,MRK,-1,2,-3,118,10
2015-02-03,MRK,1,3,-2,13,2
2015-02-02,MRK,-2,1,-3,45,10
2015-02-01,MRK,-1,2,-3,13,10
2015-01-31,MRK,1,3,-2,9,10
2015-01-30,MRK,1,2,-2,18,8
2015-01-29,MRK,-1,2,-2,17,8
2015-01-28,MRK,-1,1,-3,12,5
2015-01-27,MRK,-1,3,-3,7,2
2015-01-26,MRK,-1,1,-3,9,5
2015-01-25,MRK,0,0,0,0,0
2015-01-24,MRK,1,4,-3,4,6
2015-01-23,MRK,1,2,-1,21,8
2015-01-22,MRK,-1,2,-3,12,5
2015-01-21,MRK,1,3,-3,24,8
2015-01-20,MRK,2,4,-2,12,4
2015-01-19,MRK,2,3,1,5,2
2015-01-18,MRK,2,2,1,2,2
2015-01-17,MRK,-4,-4,-4,2,2
2015-01-16,MRK,1,3,-1,13,2
2015-01-15,MRK,1,3,-2,20,4
2015-01-14,MRK,2,4,-2,29,6
2015-01-13,MRK,1,4,-2,20,4
2015-01-12,MRK,-1,1,-3,36,10
2015-01-11,MRK,-1,2,-2,9,7
2015-01-10,MRK,1,4,-2,9,6
2015-01-09,MRK,-1,3,-3,46,10
2015-01-08,MRK,1,3,-2,21,7
2015-01-07,MRK,1,2,-2,18,6
2015-01-06,MRK,-1,3,-3,29,10
2015-01-05,MRK,1,3,-2,20,10
2015-01-04,MRK,2,4,1,5,8
2015-01-03,MRK,1,3,-3,4,6
2015-01-02,MRK,1,4,-2,13,8
2015-01-01,MRK,1,4,-2,5,3
2014-12-31,MRK,2,4,-1,5,1
2014-12-30,MRK,2,4,-1,8,3
2014-12-29,MRK,3,4,1,16,7
2014-12-28,MRK,2,3,-1,4,4
2014-12-27,MRK,-1,2,-2,6,3
2014-12-26,MRK,2,4,-2,14,3
2014-12-25,MRK,-1,1,-2,2,0
2014-12-24,MRK,1,4,-2,26,7
2014-12-23,MRK,1,3,-2,13,3
2014-12-22,MRK,3,5,1,37,10
2014-12-21,MRK,-1,1,-3,4,7
2014-12-20,MRK,-2,1,-3,14,7
2014-12-19,MRK,1,2,-1,22,4
2014-12-18,MRK,1,3,-2,34,5
2014-12-17,MRK,-1,2,-2,15,2
2014-12-16,MRK,1,2,-2,20,3
2014-12-15,MRK,1,3,-2,13,4
2014-12-14,MRK,-3,-2,-4,2,4
2014-12-13,MRK,-1,2,-4,10,5
2014-12-12,MRK,1,3,-3,47,7
2014-12-11,MRK,-1,2,-3,60,10
2014-12-10,MRK,-1,2,-3,9,2
2014-12-09,MRK,1,3,-2,15,3
2014-12-08,MRK,-2,1,-3,40,10
2014-12-07,MRK,1,4,-3,3,10
2014-12-06,MRK,1,3,-1,6,10
2014-12-05,MRK,2,4,-1,6,10
2014-12-04,MRK,3,5,-1,4,6
2014-12-03,MRK,3,4,2,2,2
2014-12-02,MRK,-1,2,-2,3,1
2014-12-01,MRK,3,3,3,1,0
2014-11-30,MRK,0,0,0,0,0
2014-11-29,MRK,5,5,5,1,1
2014-11-28,MRK,1,2,-1,6,1
2014-11-27,MRK,1,2,-1,4,1
2014-11-26,MRK,1,3,-1,9,2
2014-11-25,MRK,1,3,-1,28,8
2014-11-24,MRK,1,3,-2,35,3
2014-11-23,MRK,4,5,2,6,1
2014-11-22,MRK,-1,1,-3,7,1
2014-11-21,MRK,1,3,-2,14,1
2014-11-20,MRK,1,3,-2,12,0
2014-11-19,MRK,2,4,-2,15,1
2014-11-18,MRK,1,3,-2,35,2
2014-11-17,MRK,-2,2,-4,139,10
2014-11-16,MRK,2,4,-1,9,4
2014-11-15,MRK,1,3,-2,3,3
2014-11-14,MRK,2,3,-1,19,4
2014-11-13,MRK,1,3,-2,29,7
2014-11-12,MRK,-1,2,-3,16,4
2014-11-11,MRK,1,3,-2,24,6
2014-11-10,MRK,1,2,-2,40,10
2014-11-09,MRK,1,1,1,1,5
2014-11-08,MRK,1,3,-3,4,5
2014-11-07,MRK,2,3,1,8,2
2014-11-06,MRK,2,3,-1,15,3
2014-11-05,MRK,-1,2,-3,13,3
2014-11-04,MRK,1,3,-2,14,3
2014-11-03,MRK,1,3,-1,8,0
2014-11-02,MRK,0,0,0,0,0
2014-11-01,MRK,1,1,-1,2,1
2014-10-31,MRK,2,4,-1,38,2
2014-10-30,MRK,3,4,1,28,2
2014-10-29,MRK,1,4,-2,14,1
2014-10-28,MRK,1,3,-3,46,3
2014-10-27,MRK,-2,1,-4,138,10
2014-10-26,MRK,1,2,-2,5,5
2014-10-25,MRK,-1,3,-4,3,5
2014-10-24,MRK,1,4,-2,44,10
2014-10-23,MRK,-2,1,-4,6,3
2014-10-22,MRK,-1,2,-4,11,6
2014-10-21,MRK,1,3,-2,9,5
2014-10-20,MRK,-1,3,-3,7,7
2014-10-19,MRK,-1,-1,-1,3,5
2014-10-18,MRK,-1,1,-3,3,4
2014-10-17,MRK,-2,1,-4,10,5
2014-10-16,MRK,-1,2,-3,17,9
2014-10-15,MRK,-1,2,-3,16,8
2014-10-14,MRK,1,3,-3,16,8
2014-10-13,MRK,2,4,1,4,2
2014-10-12,MRK,0,0,0,0,0
2014-10-11,MRK,-1,1,-2,2,3
2014-10-10,MRK,-1,2,-3,14,5
2014-10-09,MRK,-1,2,-3,18,4
2014-10-08,MRK,1,3,-2,20,5
2014-10-07,MRK,1,2,-2,10,2
2014-10-06,MRK,1,4,-2,28,9
2014-10-05,MRK,0,0,0,0,0
2014-10-04,MRK,1,4,-3,7,3
2014-10-03,MRK,1,2,-1,13,3
2014-10-02,MRK,1,3,-2,37,10
2014-10-01,MRK,1,3,-2,24,6
2014-09-30,MRK,1,3,-2,18,3
2014-09-29,MRK,1,2,-2,37,2
2014-09-28,MRK,-1,1,-2,10,1
2014-09-27,MRK,1,2,-1,7,0
2014-09-26,MRK,1,3,-1,11,0
2014-09-25,MRK,-1,2,-3,26,1
2014-09-24,MRK,1,3,-2,27,1
2014-09-23,MRK,1,3,-2,54,2
2014-09-22,MRK,-1,2,-3,184,10
2014-09-21,MRK,1,4,-2,6,3
2014-09-20,MRK,-2,-1,-3,7,4
2014-09-19,MRK,2,4,1,43,5
2014-09-18,MRK,2,4,-1,72,10
2014-09-17,MRK,1,2,-2,39,10
2014-09-16,MRK,0,0,0,0,0
2014-09-15,MRK,0,0,0,0,0
2014-09-14,MRK,2,3,1,3,2
2014-09-13,MRK,0,0,0,0,0
2014-09-12,MRK,-1,2,-3,10,2
2014-09-11,MRK,-1,3,-3,11,2
2014-09-10,MRK,-1,3,-3,10,2
2014-09-09,MRK,1,4,-2,16,4
2014-09-08,MRK,1,3,-2,24,10
2014-09-07,MRK,-1,2,-4,6,6
2014-09-06,MRK,-1,2,-3,7,7
2014-09-05,MRK,1,3,-2,37,10
2014-09-04,MRK,1,3,-2,25,10
2014-09-03,MRK,1,3,-2,15,9
2014-09-02,MRK,1,3,-2,14,4
2014-09-01,MRK,2,4,-1,7,2
2014-08-31,MRK,-1,-1,-1,1,0
2014-08-30,MRK,1,1,1,1,0
2014-08-29,MRK,-2,-1,-3,4,1
2014-08-28,MRK,1,4,-2,16,4
2014-08-27,MRK,1,3,-2,16,4
2014-08-26,MRK,1,3,-2,34,10
2014-08-25,MRK,1,3,-2,15,7
2014-08-24,MRK,-2,-1,-3,2,2
2014-08-23,MRK,-2,-1,-3,3,2
2014-08-22,MRK,-1,2,-4,7,2
2014-08-21,MRK,1,2,-1,5,1
2014-08-20,MRK,-1,1,-2,9,2
2014-08-19,MRK,2,4,-1,10,2
2014-08-18,MRK,2,3,-1,27,7
2014-08-17,MRK,-1,-1,-1,1,2
2014-08-16,MRK,4,5,2,2,2
2014-08-15,MRK,2,4,-1,18,4
2014-08-14,MRK,-1,3,-3,28,7
2014-08-13,MRK,1,4,-2,39,10
2014-08-12,MRK,-1,2,-3,19,10
2014-08-11,MRK,1,3,-2,11,10
2014-08-10,MRK,-3,-3,-3,1,4
2014-08-09,MRK,2,3,-1,2,4
2014-08-08,MRK,2,4,-1,6,5
2014-08-07,MRK,3,5,2,5,4
2014-08-06,MRK,-1,3,-3,12,3
2014-08-05,MRK,3,5,1,9,0
2014-08-04,MRK,2,3,-1,9,0
2014-08-03,MRK,0,0,0,0,0
2014-08-02,MRK,3,3,3,1,0
2014-08-01,MRK,1,2,-2,5,0
2014-07-31,MRK,-1,2,-4,8,0
2014-07-30,MRK,-1,3,-3,40,2
2014-07-29,MRK,1,4,-2,173,10
2014-07-28,MRK,-1,2,-3,40,10
2014-07-27,MRK,-1,1,-2,3,9
2014-07-26,MRK,2,3,1,9,9
2014-07-25,MRK,-1,3,-3,17,8
2014-07-24,MRK,1,3,-2,18,9
2014-07-23,MRK,1,2,-1,8,4
2014-07-22,MRK,2,4,-1,19,10
2014-07-21,MRK,-1,2,-3,12,10
2014-07-20,MRK,-2,-2,-2,3,2
2014-07-19,MRK,3,3,3,1,1
2014-07-18,MRK,-1,-1,-1,1,0
2014-07-17,MRK,-1,2,-4,16,10
2014-07-16,MRK,1,2,-1,12,7
2014-07-15,MRK,1,3,-1,13,4
2014-07-14,MRK,2,3,-1,15,10
2014-07-13,MRK,0,0,0,0,0
2014-07-12,MRK,2,4,1,13,6
2014-07-11,MRK,-1,2,-3,10,3
2014-07-10,MRK,1,2,-2,12,4
2014-07-09,MRK,-1,1,-3,16,5
2014-07-08,MRK,-1,2,-2,28,10
2014-07-07,MRK,-1,3,-4,20,7
2014-07-06,MRK,3,4,1,2,1
